Nama,Brand,Tipe_Produk,SKU_Induk,SKU_Varian,Kapasitas,Warna,Varian,Harga,Harga_Promo,Diskon,Stok_Qty,Status_Stok,Link_Gambar,Link_Produk,Kategori
Apple Watch SE 2nd generation,Apple,Smart Watches,AWSE-2N24-ER-CON,8100045320,,Silver,"Sport Loop,44 mm,Silver",4499000,2499000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_se_gps_40mm_midnight_aluminium_case_with_midnight_sport_band_gen_2__01_1.jpg,https://eraspace.com/erafone/apple-watch-se-2nd-generation,Wearable
Apple Watch SE 2nd generation,Apple,Smart Watches,AWSE-2N24-ER-CON,8100045307,,Midnight,"Sport Band (M/L),40 mm,Midnight",4499000,2499000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_se_gps_40mm_midnight_aluminium_case_with_midnight_sport_band_gen_2__01_1.jpg,https://eraspace.com/erafone/apple-watch-se-2nd-generation,Wearable
Apple Watch SE 2nd generation,Apple,Smart Watches,AWSE-2N24-ER-CON,8100045317,,Midnight,"Sport Loop,44 mm,Midnight",4499000,2499000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_se_gps_40mm_midnight_aluminium_case_with_midnight_sport_band_gen_2__01_1.jpg,https://eraspace.com/erafone/apple-watch-se-2nd-generation,Wearable
Apple Watch SE 2nd generation,Apple,Smart Watches,AWSE-2N24-ER-CON,8100045312,,Starlight,"Sport Band (S/M),40 mm,Starlight",4499000,2499000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_se_gps_40mm_midnight_aluminium_case_with_midnight_sport_band_gen_2__01_1.jpg,https://eraspace.com/erafone/apple-watch-se-2nd-generation,Wearable
Apple Watch SE 2nd generation,Apple,Smart Watches,AWSE-2N24-ER-CON,8100045311,,Silver,"Sport Loop,40 mm,Silver",4499000,2499000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_se_gps_40mm_midnight_aluminium_case_with_midnight_sport_band_gen_2__01_1.jpg,https://eraspace.com/erafone/apple-watch-se-2nd-generation,Wearable
Apple Watch SE 2nd generation,Apple,Smart Watches,AWSE-2N24-ER-CON,8100045322,,Starlight,"Sport Band (M/L),44 mm,Starlight",4499000,2499000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_se_gps_40mm_midnight_aluminium_case_with_midnight_sport_band_gen_2__01_1.jpg,https://eraspace.com/erafone/apple-watch-se-2nd-generation,Wearable
Apple Watch SE 2nd generation,Apple,Smart Watches,AWSE-2N24-ER-CON,8100045309,,Silver,"Sport Band (S/M),40 mm,Silver",4499000,2499000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_se_gps_40mm_midnight_aluminium_case_with_midnight_sport_band_gen_2__01_1.jpg,https://eraspace.com/erafone/apple-watch-se-2nd-generation,Wearable
Apple Watch SE 2nd generation,Apple,Smart Watches,AWSE-2N24-ER-CON,8100045314,,Starlight,"Sport Loop,40 mm,Starlight",4499000,2499000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_se_gps_40mm_midnight_aluminium_case_with_midnight_sport_band_gen_2__01_1.jpg,https://eraspace.com/erafone/apple-watch-se-2nd-generation,Wearable
Apple Watch SE 2nd generation,Apple,Smart Watches,AWSE-2N24-ER-CON,8100045315,,Midnight,"Sport Band (S/M),44 mm,Midnight",4499000,2499000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_se_gps_40mm_midnight_aluminium_case_with_midnight_sport_band_gen_2__01_1.jpg,https://eraspace.com/erafone/apple-watch-se-2nd-generation,Wearable
Apple Watch SE 2nd generation,Apple,Smart Watches,AWSE-2N24-ER-CON,8100045310,,Silver,"Sport Band (M/L),40 mm,Silver",4499000,2499000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_se_gps_40mm_midnight_aluminium_case_with_midnight_sport_band_gen_2__01_1.jpg,https://eraspace.com/erafone/apple-watch-se-2nd-generation,Wearable
Apple Watch SE 2nd generation,Apple,Smart Watches,AWSE-2N24-ER-CON,8100045323,,Starlight,"Sport Loop,44 mm,Starlight",4499000,2499000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_se_gps_40mm_midnight_aluminium_case_with_midnight_sport_band_gen_2__01_1.jpg,https://eraspace.com/erafone/apple-watch-se-2nd-generation,Wearable
Apple Watch SE 2nd generation,Apple,Smart Watches,AWSE-2N24-ER-CON,8100045306,,Midnight,"Sport Band (S/M),40 mm,Midnight",4499000,2499000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_se_gps_40mm_midnight_aluminium_case_with_midnight_sport_band_gen_2__01_1.jpg,https://eraspace.com/erafone/apple-watch-se-2nd-generation,Wearable
Apple Watch SE 2nd generation,Apple,Smart Watches,AWSE-2N24-ER-CON,8100045316,,Midnight,"Sport Band (M/L),44 mm,Midnight",4499000,2499000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_se_gps_40mm_midnight_aluminium_case_with_midnight_sport_band_gen_2__01_1.jpg,https://eraspace.com/erafone/apple-watch-se-2nd-generation,Wearable
Apple Watch Ultra 3 with Trail Loop,Apple,Smart Watches,AWU3-TL25-ER-CON,8100227203,,,"S/M,Black",14999000,14499000,3%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_ultra_3_gps_cellular_49mm_natural_titanium_case_with_blue_bright_blue_trail_loop_1.webp,https://eraspace.com/erafone/apple-watch-ultra-3-with-trail-loop,Wearable
Apple Watch Ultra 3 with Trail Loop,Apple,Smart Watches,AWU3-TL25-ER-CON,8100227197,,,"S/M,Natural",14999000,14499000,3%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_ultra_3_gps_cellular_49mm_natural_titanium_case_with_blue_bright_blue_trail_loop_1.webp,https://eraspace.com/erafone/apple-watch-ultra-3-with-trail-loop,Wearable
Apple Watch Ultra 3 with Trail Loop,Apple,Smart Watches,AWU3-TL25-ER-CON,8100227204,,,"M/L,Black",14999000,14499000,3%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_ultra_3_gps_cellular_49mm_natural_titanium_case_with_blue_bright_blue_trail_loop_1.webp,https://eraspace.com/erafone/apple-watch-ultra-3-with-trail-loop,Wearable
Apple Watch Ultra 3 with Trail Loop,Apple,Smart Watches,AWU3-TL25-ER-CON,8100227198,,,"M/L,Natural",14999000,14499000,3%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_ultra_3_gps_cellular_49mm_natural_titanium_case_with_blue_bright_blue_trail_loop_1.webp,https://eraspace.com/erafone/apple-watch-ultra-3-with-trail-loop,Wearable
COROS PACE Pro,COROS,Smart Watches,COR-PCP-ER-CON,8100250290,,Blue/Silicone,Blue/Silicone,5700000,5700000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/c/o/coros_pace_pro_gray_silicone_1_.webp,https://eraspace.com/erafone/coros-pace-pro,Wearable
COROS PACE Pro,COROS,Smart Watches,COR-PCP-ER-CON,8100250289,,Gray/Silicone,Gray/Silicone,5700000,5700000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/c/o/coros_pace_pro_gray_silicone_1_.webp,https://eraspace.com/erafone/coros-pace-pro,Wearable
Apple Watch Ultra 2 with Alpine Loop,Apple,Smart Watches,AWU2-AL24-ER-CON,8100045297,,Black Titanium,"Large,Black Titanium",14999000,10999000,27%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_ultra_2_gps_49mm_cellular_natural_titanium_case_with_tan_alpine_loop_01_2.jpg,https://eraspace.com/erafone/apple-watch-ultra-2-with-alpine-loop,Wearable
Apple Watch Ultra 2 with Alpine Loop,Apple,Smart Watches,AWU2-AL24-ER-CON,8100045288,,Natural Titanium,"Small,Natural Titanium",14999000,10999000,27%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_ultra_2_gps_49mm_cellular_natural_titanium_case_with_tan_alpine_loop_01_2.jpg,https://eraspace.com/erafone/apple-watch-ultra-2-with-alpine-loop,Wearable
Apple Watch Ultra 2 with Alpine Loop,Apple,Smart Watches,AWU2-AL24-ER-CON,8100045295,,Black Titanium,"Small,Black Titanium",14999000,10999000,27%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_ultra_2_gps_49mm_cellular_natural_titanium_case_with_tan_alpine_loop_01_2.jpg,https://eraspace.com/erafone/apple-watch-ultra-2-with-alpine-loop,Wearable
Apple Watch Ultra 2 with Alpine Loop,Apple,Smart Watches,AWU2-AL24-ER-CON,8100045296,,Black Titanium,"Medium,Black Titanium",14999000,10999000,27%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_ultra_2_gps_49mm_cellular_natural_titanium_case_with_tan_alpine_loop_01_2.jpg,https://eraspace.com/erafone/apple-watch-ultra-2-with-alpine-loop,Wearable
Apple Watch Ultra with Alpine Loop,Apple,Smart Watches,WD-AWU-AL-ER-CON,8100077141,,Green,"Small,Green",15999000,15999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_watch_ultra_49mm_gps_cellular_titanium_case_with_green_alpine_loop_1_5.jpg,https://eraspace.com/erafone/apple-watch-ultra-with-alpine-loop,Wearable
vivo Zeiss Telephoto Extender Gen 2 Ultra,vivo,Others,8100250025,8100250025,,,,3899000,3899000,,1,Ready,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_zeiss_telephoto_extender_gen_2_ultra_01.webp,https://eraspace.com/erafone/vivo-zeiss-telephoto-extender-gen-2-ultra,Mobile Accessories
Samsung Travel Adapter (60W) Type C - Black,Samsung,Charger,8100252726,8100252726,,,,649000,649000,,46,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_travel_adapter_60w_type_c_black_01.webp,https://eraspace.com/erafone/samsung-travel-adapter-60w-type-c-black,Mobile Accessories
Samsung Z Flip6 Kindsuit Case - Yellow,Samsung,Casing,8100046790,8100046790,,,,1249000,749000,40%,3,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_z_flip6_kindsuit_case_yellow_1.jpg,https://eraspace.com/erafone/samsung-z-flip6-kindsuit-case-yellow,Mobile Accessories
Samsung A35 5G Smart View Wallet Case - Black,Samsung,Casing,8100002221,8100002221,,,,449000,224000,50%,1,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_a35_5g_smart_view_wallet_case_black_1.jpg,https://eraspace.com/erafone/samsung-a35-5g-smart-view-wallet-case-black,Mobile Accessories
Samsung A35 5G Smart View Wallet Case - Lavender,Samsung,Casing,8100002223,8100002223,,,,449000,224000,50%,2,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_a35_5g_smart_view_wallet_case_lavender_1.jpg,https://eraspace.com/erafone/samsung-a35-5g-smart-view-wallet-case-lavender,Mobile Accessories
"SanDisk GamePlay MicroSD A2 256GB, 190Mbs - Blue Red",SanDisk,Memory,8100002457,8100002457,,,,799000,799000,,3,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/sandisk_gameplay_microsd_a2_256gb_bluered_1.jpg,https://eraspace.com/erafone/sandisk-gameplay-microsd-a2-256gb-190-mbs-blue-red,Mobile Accessories
Brooklyn iPhone 16 Plus CA10 MagSafe - Frost Black,Brooklyn,Accessories,8100044741,8100044741,,,,229000,206000,10%,3,Ready,https://cdnpro.eraspace.com/media/catalog/product/b/r/brooklyn_iphone_16_plus_ca10_magsafe_frost_black.jpg,https://eraspace.com/erafone/brooklyn-iphone-16-plus-ca10-magsafe-frost-black,Mobile Accessories
Lamina Tempered Glass iPhone 16 Plus + Applicator,Lamina,Others,8100002580,8100002580,,,,499000,299000,40%,4,Ready,https://cdnpro.eraspace.com/media/catalog/product/l/a/lamina_tempered_glass_iphone_16_plus_01.jpg,https://eraspace.com/erafone/lamina-tempered-glass-iphone-16-plus-applicator,Mobile Accessories
Lamina Tempered Glass iPhone 16 Pro + Applicator,Lamina,Others,8100002582,8100002582,,,,499000,299000,40%,35,Ready,https://cdnpro.eraspace.com/media/catalog/product/l/a/lamina_tempered_glass_iphone_16_pro_01.jpg,https://eraspace.com/erafone/lamina-tempered-glass-iphone-16-pro-applicator,Mobile Accessories
SanDisk Ultra microSDXC A1 128GB - 140Mbs,SanDisk,Memory,8100091805,8100091805,,,,527400,527400,,1,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/sandisk_ultra_microsdxc_a1_128gb1.jpg,https://eraspace.com/erafone/sandisk-ultra-microsdxc-a1-128gb-140mbs,Mobile Accessories
Samsung Z Flip6 Flipsuit Case - Clear,Samsung,Casing,8100046786,8100046786,,,,689000,409000,41%,3,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_z_flip6_flipsuit_case_clear_1.jpg,https://eraspace.com/erafone/samsung-z-flip6-flipsuit-case-clear,Mobile Accessories
Brooklyn iPhone 16 CA10 MagSafe - Frost Black,Brooklyn,Accessories,8100044740,8100044740,,,,229000,206000,10%,2,Ready,https://cdnpro.eraspace.com/media/catalog/product/b/r/brooklyn_iphone_16_ca10_magsafe_frost_black.jpg,https://eraspace.com/erafone/brooklyn-iphone-16-ca10-magsafe-frost-black,Mobile Accessories
Samsung S25+ Flipsuit Rugged - Black,Samsung,Casing,8100153571,8100153571,,,,649000,486500,25%,5,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_s25_plus_flipsuit_rugged_black_1.jpg,https://eraspace.com/erafone/samsung-s25-plus-flipsuit-rugged-black,Mobile Accessories
Samsung S26+ Capella Magnet Case - Frost Black,Samsung,Casing,8100257892,8100257892,,,,599000,599000,,2,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_s26_plus_capella_magnet_case_frost_black_1.webp,https://eraspace.com/erafone/samsung-s26-plus-capella-magnet-case-frost-black,Mobile Accessories
Samsung A35 5G Clear Case,Samsung,Casing,8100002229,8100002229,,,,179000,89000,50%,1,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_a35_5g_clear_case_1.jpg,https://eraspace.com/erafone/samsung-a35-5g-clear-case,Mobile Accessories
Samsung A35 5G Card Slot Case - Lime,Samsung,Casing,8100002228,8100002228,,,,249000,124000,50%,2,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_a35_5g_card_slot_case_lime_1_1.jpg,https://eraspace.com/erafone/samsung-a35-5g-card-slot-case-lime,Mobile Accessories
Apple 240W USB-C Charger Cable (2m),Apple,Accessories,8100026561,8100026561,,,,499000,499000,,1,Ready,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_240w_usb-c_charger_cable_new.jpg,https://eraspace.com/erafone/240w-usb-c-charger-cable-2m,Mobile Accessories
Samsung S24+ Standing Grip Case - Taupe,Samsung,Casing,8100135088,8100135088,,,,599000,449250,25%,3,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung-s24-plus-standing-grip-case-taupe-1.jpg,https://eraspace.com/erafone/samsung-s24-plus-standing-grip-case-taupe,Mobile Accessories
Samsung Z Flip6 Silicone Case - Gray,Samsung,Casing,8100046793,8100046793,,,,689000,409000,41%,8,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_z_flip6_silicone_case_gray_1.jpg,https://eraspace.com/erafone/samsung-z-flip6-silicone-case-gray,Mobile Accessories
Machino iPhone 16 Castishock II MagSafe - White,Machino,Casing,8100044658,8100044658,,,,319000,191400,40%,3,Ready,https://cdnpro.eraspace.com/media/catalog/product/m/a/machino_iphone_16_castishock_ii_magsafe_white_1.jpg,https://eraspace.com/erafone/machino-iphone-16-castishock-ii-magsafe-white,Mobile Accessories
Machino iPhone 16 Pro Max Castishock II MagSafe - White,Machino,Casing,8100044661,8100044661,,,,319000,191400,40%,3,Ready,https://cdnpro.eraspace.com/media/catalog/product/m/a/machino_iphone_16_pro_max_castishock_ii_magsafe_white_1.jpg,https://eraspace.com/erafone/machino-iphone-16-pro-max-castishock-ii-magsafe-white,Mobile Accessories
Samsung S26 Rugged Magnet Case - Black,Samsung,Casing,8100257877,8100257877,,,,799000,799000,,3,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_s26_rugged_magnet_case_black_1.webp,https://eraspace.com/erafone/samsung-s26-rugged-magnet-case-black,Mobile Accessories
Samsung S26 Capella Magnet Case - Frost Black,Samsung,Casing,8100257878,8100257878,,,,599000,599000,,2,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_s26_capella_magnet_case_frost_black_1.webp,https://eraspace.com/erafone/samsung-s26-capella-magnet-case-frost-black,Mobile Accessories
Samsung S24 FE Standing Grip Case - Yellow,Samsung,Casing,8100135883,8100135883,,,,549000,411750,25%,4,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_s24_fe_standing_grip_case_yellow_1.jpg,https://eraspace.com/erafone/samsung-s24-fe-standing-grip-case-yellow,Mobile Accessories
Samsung S24 Ultra Vegan Leather Case - Black,Samsung,Casing,8100135140,8100135140,,,,449000,336750,25%,5,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung-s24-ultra-eco-leather-case-black-1.jpg,https://eraspace.com/erafone/samsung-s24-ultra-vegan-leather-case-black,Mobile Accessories
Samsung S24+ Standing Grip Case - Dark Violet,Samsung,Casing,8100135089,8100135089,,,,599000,449250,25%,3,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung-s24-plus-standing-grip-case-dark-violet-1.jpg,https://eraspace.com/erafone/samsung-s24-plus-standing-grip-case-dark-violet,Mobile Accessories
Brooklyn iPhone 16 Plus CA14 MagSafe - Clear,Brooklyn,Accessories,8100044745,8100044745,,,,239000,239000,,3,Ready,https://cdnpro.eraspace.com/media/catalog/product/b/r/brooklyn_iphone_16_plus_ca14_magsafe_clear.jpg,https://eraspace.com/erafone/brooklyn-iphone-16-plus-ca14-magsafe-clear,Mobile Accessories
Machino iPhone 16 Luggage MagSafe - Clear,Machino,Casing,8100044651,8100044651,,,,279000,167400,40%,2,Ready,https://cdnpro.eraspace.com/media/catalog/product/m/a/machino_iphone_16_luggage_magsafe_clear_1.jpg,https://eraspace.com/erafone/machino-iphone-16-luggage-magsafe-clear,Mobile Accessories
Machino iPhone 16 Plus Fortress - Clear,Machino,Casing,8100044655,8100044655,,,,299000,179400,40%,1,Ready,https://cdnpro.eraspace.com/media/catalog/product/m/a/machino_iphone_16_plus_fortress_clear_1.jpg,https://eraspace.com/erafone/machino-iphone-16-plus-fortress-clear,Mobile Accessories
Samsung A36 Silicone Case - Violet,Samsung,Casing,8100022478,8100022478,,,,349000,261000,25%,4,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_a36_silicone_case_violet_1.jpg,https://eraspace.com/erafone/samsung-a36-silicone-case-violet,Mobile Accessories
Samsung S24 Ultra Suit Case - White,Samsung,Casing,8100135125,8100135125,,,,499000,374250,25%,1,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung-s24-ultra-suit-case-white-1.jpg,https://eraspace.com/erafone/samsung-s24-ultra-suit-case-white,Mobile Accessories
Samsung S24 Ultra Suit Case - Yellow,Samsung,Casing,8100135126,8100135126,,,,499000,374250,25%,1,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung-s24-ultra-suit-case-yellow-1.jpg,https://eraspace.com/erafone/samsung-s24-ultra-suit-case-yellow,Mobile Accessories
Samsung S24 Smart View Wallet Case - Black,Samsung,Casing,8100135094,8100135094,,,,499000,374250,25%,1,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung-s24-smart-view-wallet-case-black-1.jpg,https://eraspace.com/erafone/samsung-s24-smart-view-wallet-case-black,Mobile Accessories
Samsung S24 Shield Up Case - Light Gray,Samsung,Casing,8100135145,8100135145,,,,299000,224250,25%,2,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung-s24-shield-up-case-light-gray-1.jpg,https://eraspace.com/erafone/samsung-s24-shield-up-case-light-gray,Mobile Accessories
Samsung S24 Ultra Vegan Leather Case - Taupe,Samsung,Casing,8100135139,8100135139,,,,449000,336750,25%,4,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung-s24-ultra-eco-leather-case-taupe-1.jpg,https://eraspace.com/erafone/samsung-s24-ultra-vegan-leather-case-taupe,Mobile Accessories
Samsung S24 FE Standing Grip Case - Gray,Samsung,Casing,8100135882,8100135882,,,,549000,411750,25%,1,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_s24_fe_standing_grip_case_gray_1.jpg,https://eraspace.com/erafone/samsung-s24-fe-standing-grip-case-gray,Mobile Accessories
Samsung S24 FE Flipsuit Case - Yellow,Samsung,Casing,8100135875,8100135875,,,,499000,374250,25%,2,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_s24_fe_flipsuit_case_yellow_1.jpg,https://eraspace.com/erafone/samsung-s24-fe-flipsuit-case-yellow,Mobile Accessories
Machino iPhone 16 Fortress - Clear,Machino,Casing,8100044654,8100044654,,,,299000,179400,40%,2,Ready,https://cdnpro.eraspace.com/media/catalog/product/m/a/machino_iphone_16_fortress_clear_1.jpg,https://eraspace.com/erafone/machino-iphone-16-fortress-clear,Mobile Accessories
Samsung A36 Silicone Case - Green,Samsung,Casing,8100022418,8100022418,,,,349000,261000,25%,5,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_a36_silicone_case_green_1.jpg,https://eraspace.com/erafone/samsung-a36-silicone-case-green,Mobile Accessories
Samsung S24 Shield Up Case - Dark Violet,Samsung,Casing,8100135146,8100135146,,,,299000,224250,25%,1,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung-s24-shield-up-case-dark-violet-1.jpg,https://eraspace.com/erafone/samsung-s24-shield-up-case-dark-violet,Mobile Accessories
Samsung S24+ Shield Up Case - Dark Violet,Samsung,Casing,8100135148,8100135148,,,,299000,224250,25%,3,Ready,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung-s24-plus-shield-up-case-dark-violet-1.jpg,https://eraspace.com/erafone/samsung-s24-plus-shield-up-case-dark-violet,Mobile Accessories
