Nama,Brand,Tipe_Produk,SKU,Harga,Harga_Promo,Diskon,Stok_Qty,Status_Stok,Link_Gambar,Link_Produk
TECNO POVA 7 Curve,Tecno,Smartphones,TEC-PV7C-5G-ER-CON,3799000,3799000,,20,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_pova_7_curve_5g_black_1.jpg,https://eraspace.com/erafone/tecno-pova-7-curve
Infinix Hot 60 Pro,Infinix,Smartphones,INF-H60P-ER-CON,3299000,3299000,,12,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_60_pro_black_01.jpg,https://eraspace.com/erafone/infinix-hot-60-pro
realme Note 70,realme,Smartphones,REA-N70-ER-CON,1499000,1499000,,18,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_70_gold_1_1.jpg,https://eraspace.com/erafone/realme-note-70
OPPO A5x,OPPO,Smartphones,OP-A5X-ER-CON,2199000,2199000,,10,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a5x_midnight_blue_1_1.jpg,https://eraspace.com/erafone/oppo-a5x
OPPO A5,OPPO,Smartphones,OP-A5-ER-CON,2899000,2899000,,5,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a5_aurora_green_1_1.jpg,https://eraspace.com/erafone/oppo-a5
Xiaomi Redmi 15,Xiaomi,Smartphones,XIA-R15-ER-CON,2699000,2699000,,24,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_15_midnight_black_01.webp,https://eraspace.com/erafone/xiaomi-redmi-15
Xiaomi 15T,Xiaomi,Smartphones,XIA-15T-ER-CON,7999000,7999000,,5,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_15t_gry_1_1.webp,https://eraspace.com/erafone/xiaomi-15t
Xiaomi Redmi 13C 8/256GB - Glacier White,Xiaomi,Smartphones,8100130649,1799000,799000,56%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13c_glacier_white1.jpg,https://eraspace.com/erafone/xiaomi-redmi-13c-8-256gb-glacier-white
realme Book Prime i5 8/512GB - Gray,realme,Notebook,8100077822,11499000,11499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_book_prime_grey1.jpg,https://eraspace.com/erafone/realme-book-prime-i5-8-512gb-gray
Samsung Galaxy Tab S8+ 5G 8/256GB - Silver,Samsung,Tablets,8100033072,16999000,6999000,59%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/a/tab_s8plus_5g_256_silver1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s8-5g-8-256gb-silver
realme 13 Pro 12/256GB - Emerald Green,realme,Smartphones,8100020212,5999000,5999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_pro_emerald_green_1_1.jpg,https://eraspace.com/erafone/realme-13-pro-12-256gb-emerald-green-1
OPPO Find X8 12/256GB - Star Grey,OPPO,Smartphones,8100026209,13999000,12499000,11%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_x8_star_grey_1_2.jpg,https://eraspace.com/erafone/oppo-find-x8-12-256gb-star-grey
Tecno Spark 30 Pro 8/128GB - Black,Tecno,Smartphones,8100048387,2099000,2049000,2%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_30pro_black_1_1.jpg,https://eraspace.com/erafone/tecno-spark-30-pro-8-128gb-black
Xiaomi Redmi Note 14 Pro 5G 8/256GB - Green,Xiaomi,Smartphones,8100105236,3999000,3399000,15%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_14_pro_5g_grn_1_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-note-14-pro-5g-8-256gb-green
Xiaomi Redmi Note 14 Pro+ 5G 12/512GB - Blue,Xiaomi,Smartphones,8100105239,5599000,3999000,29%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/redmi_note_14_pro_5g_blue_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-note-14-pro-plus-5g-12-512gb-blue
vivo Y29 8/128GB - White,vivo,Smartphones,8100089499,2599000,2599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y29_white_1_1_2.jpg,https://eraspace.com/erafone/vivo-y29-8-128gb-white
vivo Y29 8/128GB - Brown,vivo,Smartphones,8100089498,2599000,2599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y29_brown_1_1_2.jpg,https://eraspace.com/erafone/vivo-y29-8-128gb-brown
Xiaomi Pad 7 8/256GB - Blue,Xiaomi,Tablets,8100027635,5499000,5299000,4%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_pad_7_blue_01.jpg,https://eraspace.com/erafone/xiaomi-pad-7-8-256gb-blue
OPPO A5 Pro 8/128GB - Mocha Brown,OPPO,Smartphones,8100027598,2799000,2799000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a5_pro_mocha_brown_1_1.jpg,https://eraspace.com/erafone/oppo-a5-pro-8-128gb-mocha-brown
Xiaomi Redmi A5 4/128GB - Midnight Black,Xiaomi,Smartphones,8100122111,1599000,1599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_a5_midnight_black_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-a5-4-128gb-midnight-black
Xiaomi Redmi A5 4/128GB - Sandy Gold,Xiaomi,Smartphones,8100122115,1599000,1599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_a5_sandy_gold_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-a5-4-128gb-sandy-gold
Tecno Megapad 11 8/256GB - Grey,Tecno,Tablets,8100072808,2899000,2899000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_megapad_11_grey_new01_1.jpg,https://eraspace.com/erafone/tecno-megapad-11-8-256gb-grey
realme C71 4/128GB - Violet Parrot,realme,Smartphones,8100145759,1899000,1899000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_c71_violet_parrot_01.jpg,https://eraspace.com/erafone/realme-c71-4-128gb-violet-parrot
Huawei Nova 13 Pro 12/512GB - Black,Huawei,Smartphones,8100044097,7399000,5999000,19%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/h/u/hua_nova_13_pro_black_1.jpg,https://eraspace.com/erafone/huawei-nova-13-pro-12-512-gb-black
realme C71 8/128GB - White Swan,realme,Smartphones,8100145766,2399000,2399000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_c71_white_swan_01_2.jpg,https://eraspace.com/erafone/realme-c71-8-128gb-white-swan
Infinix XPAD 20,Infinix,Tablets,INF-XPAD-20-ER-CON,2699000,2699000,,1,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/p/xpad_20_grey_1.jpg,https://eraspace.com/erafone/infinix-xpad-20
vivo Y19s Pro,vivo,Smartphones,VIV-Y19S-ER-CON,1599000,1599000,,27,Habis,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y19s_pro_black_1_1.jpg,https://eraspace.com/erafone/vivo-y19s-pro
Samsung Galaxy Tab S10 FE,Samsung,Tablets,SAM-GT10FE-ER-CON,9999000,9999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_s10_fe_wi-fi_gray_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s10-fe
Samsung Galaxy Tab S10 FE+,Samsung,Tablets,SAM-GT10FEP-ER-CON,14499000,14499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_tab_s10_fe_plus_wi-fi_silver_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s10-fe-plus
Infinix Smart 10 Plus,Infinix,Smartphones,INF-S10P-ER-CON,1599000,1599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_smart_10_plus_black_01.jpg,https://eraspace.com/erafone/infinix-smart-10-plus
Infinix Hot 60i,Infinix,Smartphones,INF-H60I-ER-CON,2799000,2799000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_60i_black_01.jpg,https://eraspace.com/erafone/infinix-hot-60i
Xiaomi Redmi Note 14 Pro+ 5G,Xiaomi,Smartphones,XIA-RN14PP-ER-CON,5099000,3699000,27%,12,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/redmi_note_14_pro_5g_blk_1_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-note-14-pro-plus-5g
Tecno Camon 40,Tecno,Smartphones,TEC-CAM-40-ER-CON,2699000,2699000,,66,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_40_black_01_1.jpg,https://eraspace.com/erafone/tecno-camon-40
Tecno Pova 6,Tecno,Smartphones,TEC-POV6-ER-CON,2399000,2399000,,1,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_pova_6_comet_green_1.jpg,https://eraspace.com/erafone/tecno-pova-6
Xiaomi Redmi Note 13 Pro 8/256GB - Midnight Black,Xiaomi,Smartphones,8100139938,3499000,1499000,57%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_blacknew_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-note-13-pro-8-256gb-midnight-black
Tecno Spark 30C 6/128GB - White,Tecno,Smartphones,8100096883,1449000,1399000,3%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_30c_white_01.jpg,https://eraspace.com/erafone/tecno-spark-30c-6-128gb-white
Xiaomi Redmi Note 14 Pro 5G 12/512GB - Purple,Xiaomi,Smartphones,8100105232,4599000,3699000,20%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_14_pro_5g_prpl_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-note-14-pro-5g-12-512gb-purple
HONOR X9C,Honor,Smartphones,HON-X9C-ER-CON,4599000,4599000,,20,Habis,https://cdnpro.eraspace.com/media/catalog/product/h/o/honor_x9c_purple_1.jpg,https://eraspace.com/erafone/honor-x9c
vivo Y04s,vivo,Smartphones,VIV-Y04S-ER-CON,1549000,1549000,,9,Habis,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_y04s_green_1.jpg,https://eraspace.com/erafone/vivo-y04s
OPPO Find N5 Fold 16/512GB - Black,OPPO,Smartphones,8100060904,27999000,27999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo-find-n5-fold-black_01.jpg,https://eraspace.com/erafone/oppo-find-n5-fold-16-512gb-black
Samsung Galaxy S25+,Samsung,Smartphones,SAM-GS25P-ER-CON,16499000,13999000,15%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_s25_plus_navy_1_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s25-plus
Samsung Galaxy Tab S8 Wi-Fi 8/128GB - Graphite,Samsung,Tablets,8100046508,9999000,4999000,50%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/a/tab_s8_wi-fi_128_grey1.jpg,https://eraspace.com/erafone/samsung-galaxy-tab-s8-wi-fi-8-128gb-graphite
HONOR 400 5G,Honor,Smartphones,HON-400-ER-CON,6999000,6999000,,1,Habis,https://cdnpro.eraspace.com/media/catalog/product/h/o/honor_400_5g_tidal_blue_1.jpg,https://eraspace.com/erafone/honor-400-5g
OPPO Reno14,OPPO,Smartphones,OP-R14-ER-CON,7499000,7499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_reno14_5g_green_01_2.jpg,https://eraspace.com/erafone/oppo-reno14
Apple iPhone 16e,Apple,Smartphones,HAP-IP-16E-ER-CON,12749000,8999000,29%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/iphone_16e_white_01_3.jpg,https://eraspace.com/erafone/apple-iphone-16e
Apple iPhone 16 Pro,Apple,Smartphones,HAP-IP-16P-ER-CON,21999000,17499000,20%,10,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/iphone_16_pro_desert_titanium_01_4.jpg,https://eraspace.com/erafone/apple-iphone-16-pro
vivo V70 FE 5G,vivo,Smartphones,VIV-V70FE-5G-ER-CON,6499000,6499000,,23,Habis,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_v70fe_blu_1_2_1.webp,https://eraspace.com/erafone/vivo-v70-fe-5g
Samsung Galaxy S24 Ultra,Samsung,Smartphones,SAM-GS24U-ER-CON,20999000,14999000,29%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_s24_ultra_titanium_gray_ai_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s24-ultra
Huawei Matepad 12X 12/256GB - Greenery,Huawei,Tablets,8100048379,8299000,6799000,18%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/h/u/huawei_matepad_12x_greenery_01_1.jpg,https://eraspace.com/erafone/huawei-matepad-12x-12-256gb-greenery
Apple MacBook Pro M4 Pro 14 inci (2024),Apple,Notebook,MBP-M4P-14-24-ER-CON,34999000,32999000,6%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/m/a/macbook_pro_14-inch_m4_pro_or_max_chip_silver_1_1.jpg,https://eraspace.com/erafone/apple-macbook-pro-m4-pro-14-inci-2024
Apple iPhone 16 Plus,Apple,Smartphones,HAP-IP-16PL-ER-CON,18999000,16499000,13%,5,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/iphone_16_plus_ultramarine_01_2_1.jpg,https://eraspace.com/erafone/apple-iphone-16-plus
Tecno Pova 4 Pro 8/256GB - Fluorite Blue,Tecno,Smartphones,8100077906,2999000,2449000,18%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_pova_4_pro_blue1_1.jpg,https://eraspace.com/erafone/tecno-pova-4-pro-8-256gb-fluorite-blue
Tecno Pova 4 Pro 8/256GB - Grey,Tecno,Smartphones,8100077907,2999000,2449000,18%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_pova_4_pro_white1_1.jpg,https://eraspace.com/erafone/tecno-pova-4-pro-8-256gb-grey
Apple MacBook Air M2 13.6 inci (2024),Apple,Notebook,MBA-13-M2-24-ER-CON,16999000,13599000,20%,27,Habis,https://cdnpro.eraspace.com/media/catalog/product/m/a/macbook_air_m2_midnight_pdp_image_position-1__id_1_1.jpg,https://eraspace.com/erafone/apple-macbook-air-m2-136-inci-2024
realme Book Prime i5 8/512GB - Blue,realme,Notebook,8100077821,11499000,11499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_book_prime_blue1.jpg,https://eraspace.com/erafone/realme-book-prime-i5-8-512gb-blue
Huawei MatePad T 10.1inc 4/128GB - Blue,Huawei,Tablets,8100030416,3499000,1699000,51%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/h/u/huawei_matepad_t_10.1inc-1_1_1.jpg,https://eraspace.com/erafone/huawei-matepad-t-10-1inc-4-128gb-blue
Tecno Pova 4 Pro 8/256GB - Orange,Tecno,Smartphones,8100077908,2999000,2449000,18%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_pova_4_pro_orange1_1_1.jpg,https://eraspace.com/erafone/tecno-pova-4-pro-8-256gb-orange
Huawei MatePad Pro 8/256GB - Golden Black,Huawei,Tablets,8100066124,11999000,4999000,58%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/h/u/huawei_matepad_pro_2022a.jpg,https://eraspace.com/erafone/huawei-matepad-pro-8-256gb-golden-black
Apple iPad Pro M4 (2024) ,Apple,Tablets,IPD-PRO-M4-ER-CON,19999000,16999000,15%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_11-inch_m4_wi-fi_silver_1a_5.jpg,https://eraspace.com/erafone/apple-ipad-pro-m4-2024
Tecno Camon 19 Pro 8/128GB - Black,Tecno,Smartphones,8100080673,3599000,2999000,17%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_19_pro_8_128_black_1_1.jpg,https://eraspace.com/erafone/tecno-camon-19-pro-8-128-black
Huawei MatePad SE 10.36 4/64GB - Black,Huawei,Tablets,8100077750,2499000,999000,60%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/h/u/huawei_matepad_se_10_black_9.jpg,https://eraspace.com/erafone/huawei-matepad-se-10-36-4-64gb-black
Tecno Spark 10 8/128GB - Magic Skin Orange,Tecno,Smartphones,8100128227,1699000,1099000,35%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_10_8_128gb_magic_skin_orange_1.jpg,https://eraspace.com/erafone/tecno-spark-10-8-128gb-magic-skin-orange
Xiaomi Redmi Note 12 Pro 5G 8/256GB - Sky Blue,Xiaomi,Smartphones,8100102627,3999000,1799000,55%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/redmi_note_12_pro_5g_sky_blue_0_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-note-12-pro-5g-8-256gb-sky-blue
realme 10 Pro 8/128GB - Black,realme,Smartphones,8100095935,4299000,4299000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_10_pro_black_1.jpg,https://eraspace.com/erafone/realme-10-pro-8-128gb-black
Huawei MatePad 4/128GB - Midnight Grey,Huawei,Tablets,8100020923,4499000,1499000,67%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/h/thw-matepad-gry1_3.jpg,https://eraspace.com/erafone/huawei-matepad-4-128gb-midnight-grey
Xiaomi Redmi Note 12 Pro 5G 8/256GB - Mid-Black,Xiaomi,Smartphones,8100102628,3999000,2099000,48%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/redmi_note_12_pro_5g_mid-black_0.jpg,https://eraspace.com/erafone/xiaomi-redmi-note-12-pro-5g-8-256gb-mid-black
Apple MacBook Pro M5 Max 14 inci (2026),Apple,Notebook,MBP-14-M5M-26-ER-CON,66999000,66999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_macbook_pro_14_inci_m5_max_2026_space_black_1_.webp,https://eraspace.com/erafone/apple-macbook-pro-m5-max-14-inci-2026
realme C55 6/128GB - Rainy Night,realme,Smartphones,8100099997,2299000,2299000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_c55_black_1.jpg,https://eraspace.com/erafone/realme-c55-6-128gb-rainy-night
Asus ROG Phone 8 Pro 24/1TB - Phantom Black,ASUS,Smartphones,8100140337,19999000,19999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_rog_phone_8_pro_phantom_black_1.jpg,https://eraspace.com/erafone/asus-rog-phone-8-pro-24-1tb-phantom-black
Tecno Spark 20 Pro+ 8/256GB - Magic Skin 2.0 Green,Tecno,Smartphones,8100140986,2299000,2099000,9%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_green_1_1.jpg,https://eraspace.com/erafone/tecno-spark-20-pro-plus-8-256-gb-magic-skin-2-0-green
OPPO Reno11 F 5G 8/256GB - Coral Purple,OPPO,Smartphones,8100139958,4399000,4399000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_reno11_f_5g_coral_purple_1.jpg,https://eraspace.com/erafone/oppo-reno11-f-5g-8-256gb-coral-purple
realme 12+ 5G 8/256GB - Pioneer Green,realme,Smartphones,8100140192,2799000,2799000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_plus_5g_pioneer_green_1.jpg,https://eraspace.com/erafone/realme-12-plus-5g-8-256gb-pioneer-green
Infinix Hot 40 Pro 8/256 - Horizon Gold,Infinix,Smartphones,8100139975,1999000,1999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_horizon_gold_1.jpg,https://eraspace.com/erafone/infinix-hot-40-pro-8-256-gb-horizon-gold
Xiaomi Redmi Pad SE 4/128GB - Graphite Gray,Xiaomi,Tablets,8100119241,1899000,1299000,32%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_pad_se_graphite_gray_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-pad-se-4-128gb-graphite-gray
Huawei Matepad Bartok 11.5 8/128GB - Grey,Huawei,Tablets,8100114572,5199000,3499000,33%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/h/u/huawei_matepad_bartok_11.5_grey_1.jpg,https://eraspace.com/erafone/huawei-matepad-bartok-11-5-8-128gb-grey
Sharp AQUOS V7 Plus 6/256GB - Blue,Sharp,Smartphones,8100114566,2999000,2999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_v7_plus_blue_1.jpg,https://eraspace.com/erafone/sharp-aquos-v7-plus-6-256gb-blue
OPPO Reno10 5G 8/256GB - Ice Blue,OPPO,Smartphones,8100114333,5999000,5999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_reno10_5g_ice_blue_1.jpg,https://eraspace.com/erafone/oppo-reno10-5g-8-256gb-ice-blue
Xiaomi Poco X5 5G 6/128GB - Blue,Xiaomi,Smartphones,8100098608,2599000,1699000,35%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_poco_x5_5g_blue1.jpg,https://eraspace.com/erafone/xiaomi-poco-x5-5g-6-128gb-blue
realme 10 Pro+ 12/256GB - Black,realme,Smartphones,8100095941,4999000,4999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_10_pro_plus_black1_1.jpg,https://eraspace.com/erafone/realme-10-pro-12-256gb-black
Xiaomi Poco M5 4/64GB - Black,Xiaomi,Smartphones,8100077856,1299000,1099000,15%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_poco_m5_black_1.jpg,https://eraspace.com/erafone/xiaomi-poco-m5-4-64gb-black
"Apple iPad (Gen 9) 10,2 inci, Wi-Fi 64GB, Silver",Apple,Tablets,8100030349,6549000,3499000,47%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/m/k/mk2l3paa1_1.jpg,https://eraspace.com/erafone/ipad-gen-9-10-2-inci-wi-fi-64gb-silver
"Apple iPad (Gen 9) 10,2 inci, Wi-Fi 64GB, Space Grey",Apple,Tablets,8100030348,6549000,3499000,47%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/m/k/mk2k3paa1_1.jpg,https://eraspace.com/erafone/ipad-gen-9-10-2-inci-wi-fi-64gb-space-grey
"Apple iPad (Gen 9) 10,2 inci, Wi-Fi + Cellular 64GB, Space Grey",Apple,Tablets,8100030547,9349000,5999000,36%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/m/k/mk473paa_2.jpg,https://eraspace.com/erafone/ipad-gen-9-10-2-inci-wi-fi-cellular-64gb-space-grey
Infinix Hot 40 Pro 12/256GB - Palm Blue,Infinix,Smartphones,8100146702,2199000,2199000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_palm_blue_1_1.jpg,https://eraspace.com/erafone/infinix-hot-40-pro-12-256-gb-palm-blue
OPPO Reno12 F 4G 8/256GB - Matte Grey,OPPO,Smartphones,8100025161,3799000,2699000,29%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_reno12_f_4g_matte_grey_1_1.jpg,https://eraspace.com/erafone/oppo-reno12-f-4g-8-256gb-matte-grey
Tecno SPARK Go 1 4/64GB - Startrail Black,Tecno,Smartphones,8100096878,1099000,999000,9%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_go_1_startrail_black_1_1.jpg,https://eraspace.com/erafone/tecno-spark-go-1-4-64gb-startrail-black
OPPO Find X8 16/512GB - Space Black,OPPO,Smartphones,8100026214,15999000,14499000,9%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_x8_space_black_1_1_1.jpg,https://eraspace.com/erafone/oppo-find-x8-16-512gb-space-black
realme C75 8/128GB - Lightning Gold,realme,Smartphones,8100026976,2399000,2399000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_c75_gold_1.jpg,https://eraspace.com/erafone/realme-c75-8-128gb-lightning-gold
Huawei Matepad 12X 12/256GB - White,Huawei,Tablets,8100048380,8299000,6799000,18%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/h/u/huawei_matepad_12x_white_01_1.jpg,https://eraspace.com/erafone/huawei-matepad-12x-12-256gb-white
Xiaomi 15 Ultra 16/1TB - Silver,Xiaomi,Smartphones,8100027615,19999000,19999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_15_ultra_silver_chrome_01_1.jpg,https://eraspace.com/erafone/xiaomi-15-ultra-16-1tb-silver-chrome
