Brand,Tipe,Nama,Kategori,SKU,Harga_Normal,Harga_Promo,Stok,Link_Gambar,Link_Produk
Infinix,Infinix XPAD Edge 8/256,Infinix XPAD Edge 8/256 - Grey,Tablet,8100250255,4599000,4599000,1,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_xpad_grey_1.webp,https://eraspace.com/erafone/infinix-xpad-edge-8-256-grey
Infinix,Infinix XPAD GT,Infinix XPAD GT 8/256GB - Grey,Tablet,8100145821,6499000,6499000,1,https://cdnpro.eraspace.com/media/catalog/product/x/p/xpad_gt_grey_1.jpg,https://eraspace.com/erafone/infinix-xpad-gt-8-256gb-grey
Infinix,Infinix XPAD WIFI,Infinix XPAD WIFI 4/256GB - Blue,Tablet,8100130892,2099000,2099000,0,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_xpad_wifi_blue_1.jpg,https://eraspace.com/erafone/infinix-xpad-wifi-4-256gb-blue
Infinix,Infinix XPAD WIFI,Infinix XPAD WIFI 4/256GB - Grey,Tablet,8100130891,2099000,2099000,0,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_xpad_wifi_grey_1.jpg,https://eraspace.com/erafone/infinix-xpad-wifi-4-256gb-grey
Infinix,Infinix XPAD WIFI,Infinix XPAD WIFI 4/256GB - Gold,Tablet,8100130893,2099000,2099000,0,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_xpad_wifi_gold_1.jpg,https://eraspace.com/erafone/infinix-xpad-wifi-4-256gb-gold
Infinix,Infinix Xband XW4B,Infinix Xband XW4B - Silver,Wearable,8100034030,369000,339000,0,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_xband_xw4b_silver_1.jpg,https://eraspace.com/erafone/infinix-xband-xw4b-silver
Infinix,Infinix Xbuds 3 Lite XE 33,Infinix Xbuds 3 Lite XE 33 - Black,Audio,8100046128,139000,129000,0,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_xbuds_3_lite_xe_33_black_-_1.jpg,https://eraspace.com/erafone/infinix-xbuds-3-lite-xe-33-black
Infinix,Infinix Xbuds 3 Lite XE 33,Infinix Xbuds 3 Lite XE 33 - Blue,Audio,8100046130,139000,129000,0,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_xbuds_3_lite_blue_1.webp,https://eraspace.com/erafone/infinix-xbuds-3-lite-xe-33-blue
Infinix,Infinix Xbuds H5,Infinix Xbuds H5,Audio,INF-XB-H5-ER-CON,169000,169000,1,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_xbuds_h5_xe36_blue_1_.webp,https://eraspace.com/erafone/infinix-xbuds-h5
Infinix,Infinix Xwatch H4,Infinix Xwatch H4 - Black,Wearable,8100034032,199000,199000,0,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_xwatch_h4_black_1.jpg,https://eraspace.com/erafone/infinix-xwatch-h4-black
Infinix,Infinix Xwatch N4 Pro,Infinix Xwatch N4 Pro,Wearable,INF-XWN4-PRO-ER-CON,599000,549000,0,https://cdnpro.eraspace.com/media/catalog/product/x/w/xwatch_n4_pro_black_1.jpg,https://eraspace.com/erafone/infinix-xwatch-n4-pro
Infinix,Infinix Zero 30 4G,Infinix Zero 30 4G 8/256GB - Golden Hour,Smartphone,8100125399,3099000,3099000,0,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_zero_30_4g_8_256gb_golden_hour_1.jpg,https://eraspace.com/erafone/infinix-zero-30-4g-8-256gb-golden-hour
Infinix,Infinix Zero 30 4G,Infinix Zero 30 4G 8/256GB - Golden Hour,Smartphone,8100125399,3099000,3099000,0,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_zero_30_4g_8_256gb_golden_hour_1.jpg,https://eraspace.com/erafone/infinix-zero-30-4g-8-256gb-golden-hour
Infinix,Infinix Zero 30 4G,Infinix Zero 30 4G 8/256GB - White,Smartphone,8100125401,3099000,3099000,0,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_zero_30_4g_8_256gb_white_1.jpg,https://eraspace.com/erafone/infinix-zero-30-4g-8-256gb-white
Insta360,Insta360 Action Camera X5,Insta360 Action Camera X5 - Black,Camera & Video,8100226143,9800000,9800000,0,https://cdnpro.eraspace.com/media/catalog/product/i/n/insta360_action_camera_x5_black_1_1.jpg,https://eraspace.com/erafone/insta360-action-camera-x5-black-er
Insta360,Insta360 X4,Insta360 X4 - Black,Camera & Video,8100226142,7800000,7800000,1,https://cdnpro.eraspace.com/media/catalog/product/i/n/insta360_x4_black_1_1.jpg,https://eraspace.com/erafone/insta360-x4-black-er
JBL,JBL Charge 5,JBL Charge 5 - Black,Audio,8100074575,3199000,1919000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_charge_5_black_1_1.jpg,https://eraspace.com/erafone/jbl-charge-5-black-ib
JBL,JBL Charge 5,JBL Charge 5 - Red,Audio,8100074579,3199000,1919000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_charge_5_red_1_1.jpg,https://eraspace.com/erafone/jbl-charge-5-red-ib
JBL,JBL Charge 6,JBL Charge 6 - Black,Audio,8100235004,3499000,2949000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_charge_6_portable_speaker_black_01_1.webp,https://eraspace.com/erafone/jbl-charge-6-black
JBL,JBL Charge 6,JBL Charge 6 - Black & Orange,Audio,8100235005,3499000,2949000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_charge_6_portable_speaker_black_orange_01_1.webp,https://eraspace.com/erafone/jbl-charge-6-black-orange
JBL,JBL Charge 6,JBL Charge 6 - Blue,Audio,8100235006,3499000,2949000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_charge_6_portable_speaker_blue_01_1.webp,https://eraspace.com/erafone/jbl-charge-6-blue
JBL,JBL Charge 6,JBL Charge 6 - Pink,Audio,8100235007,3499000,2949000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_charge_6_portable_speaker_pink_01_1.webp,https://eraspace.com/erafone/jbl-charge-6-pink
JBL,JBL Charge 6,JBL Charge 6 - Purple,Audio,8100235008,3499000,2949000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_charge_6_portable_speaker_purple_01_1.webp,https://eraspace.com/erafone/jbl-charge-6-purple
JBL,JBL Charge 6,JBL Charge 6 - Red,Audio,8100235009,3499000,2949000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_charge_6_portable_speaker_red_01_1.webp,https://eraspace.com/erafone/jbl-charge-6-red
JBL,JBL Charge 6,JBL Charge 6 - Sand,Audio,8100235010,3499000,2949000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_charge_6_portable_speaker_sand_01_1.webp,https://eraspace.com/erafone/jbl-charge-6-sand
JBL,JBL Charge 6,JBL Charge 6 - Squad,Audio,8100235011,3499000,2949000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_charge_6_portable_speaker_squad_01_1.webp,https://eraspace.com/erafone/jbl-charge-6-squad
JBL,JBL Charge 6,JBL Charge 6 - White,Audio,8100235012,3499000,2949000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_charge_6_portable_speaker_white_01_1.webp,https://eraspace.com/erafone/jbl-charge-6-white
JBL,JBL Clip 4,JBL Clip 4 - Black Orange,Audio,8100230695,1299000,689000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_clip_4_black_orange_1_1_1.jpg,https://eraspace.com/erafone/jbl-clip-4-black-orange
JBL,JBL Clip 4,JBL Clip 4 - Blue,Audio,8100230697,1299000,689000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_clip_4_blue_1_1_1.jpg,https://eraspace.com/erafone/jbl-clip-4-blue
JBL,JBL Clip 4,JBL Clip 4 - Pink,Audio,8100230701,1299000,689000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_clip_4_pink_1_1_1.jpg,https://eraspace.com/erafone/jbl-clip-4-pink
JBL,JBL Clip 4,JBL Clip 4 - Red,Audio,8100230702,1299000,689000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_clip_4_red_1_1_1.jpg,https://eraspace.com/erafone/jbl-clip-4-red
JBL,JBL Clip 4,JBL Clip 4 - White,Audio,8100230705,1299000,689000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_clip_4_white_1_1_1.jpg,https://eraspace.com/erafone/jbl-clip-4-white
JBL,JBL Clip 5,JBL Clip 5 - Black,Audio,8100234986,1399000,1169000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_clip_5_black_1_1.webp,https://eraspace.com/erafone/jbl-clip-5-black
JBL,JBL Clip 5,JBL Clip 5 - Black & Orange,Audio,8100234987,1399000,1169000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_clip_5_black_orange_1_1.webp,https://eraspace.com/erafone/jbl-clip-5-black-orange
JBL,JBL Clip 5,JBL Clip 5 - Blue,Audio,8100234988,1399000,1169000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_clip_5_blue_1_1.webp,https://eraspace.com/erafone/jbl-clip-5-blue
JBL,JBL Clip 5,JBL Clip 5 - Pink,Audio,8100234989,1399000,1169000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_clip_5_pink_1_1.webp,https://eraspace.com/erafone/jbl-clip-5-pink
JBL,JBL Clip 5,JBL Clip 5 - Purple,Audio,8100234990,1399000,1169000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_clip_5_purple_1_1.webp,https://eraspace.com/erafone/jbl-clip-5-purple
JBL,JBL Clip 5,JBL Clip 5 - Red,Audio,8100234991,1399000,1169000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_clip_5_red_1_1.webp,https://eraspace.com/erafone/jbl-clip-5-red
JBL,JBL Clip 5,JBL Clip 5 - Sand,Audio,8100234992,1399000,1169000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_clip_5_sand_1_1.webp,https://eraspace.com/erafone/jbl-clip-5-sand
JBL,JBL Clip 5,JBL Clip 5 - Squad,Audio,8100234993,1399000,1169000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_clip_5_squad_1_1.webp,https://eraspace.com/erafone/jbl-clip-5-squad
JBL,JBL Clip 5,JBL Clip 5 - White,Audio,8100234994,1399000,1169000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_clip_5_white_1_1.webp,https://eraspace.com/erafone/jbl-clip-5-white
JBL,JBL Flip 6,JBL Flip 6 - Black,Audio,8100110149,2125000,1399000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_6_black_1_2.jpg,https://eraspace.com/erafone/jbl-flip-6-black-ib
JBL,JBL Flip 6,JBL Flip 6 - Blue,Audio,8100110150,2125000,1399000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_6_blue_1_2.jpg,https://eraspace.com/erafone/jbl-flip-6-blue-ib
JBL,JBL Flip 6,JBL Flip 6 - Green,Audio,8100110151,2125000,1399000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_6_green_1_2.jpg,https://eraspace.com/erafone/jbl-flip-6-green-ib
JBL,JBL Flip 6,JBL Flip 6 - Grey,Audio,8100110152,2125000,1399000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_6_grey_1_2.jpg,https://eraspace.com/erafone/jbl-flip-6-grey-ib
JBL,JBL Flip 6,JBL Flip 6 - Pink,Audio,8100110153,2125000,1399000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_6_pink_1_2.jpg,https://eraspace.com/erafone/jbl-flip-6-pink-ib
JBL,JBL Flip 6,JBL Flip 6 - Red,Audio,8100110154,2125000,1399000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_6_red_1_2.jpg,https://eraspace.com/erafone/jbl-flip-6-red-ib
JBL,JBL Flip 6,JBL Flip 6 - White,Audio,8100110155,2125000,1399000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_6_white_1_2.jpg,https://eraspace.com/erafone/jbl-flip-6-white-ib-1
JBL,JBL Flip 7,JBL Flip 7 - Black,Audio,8100234995,2599000,2199000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_7_portable_speaker_black_01_1.webp,https://eraspace.com/erafone/jbl-flip-7-black
JBL,JBL Flip 7,JBL Flip 7 - Black & Orange,Audio,8100234996,2599000,2199000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_7_portable_speaker_black_orange_01_1.webp,https://eraspace.com/erafone/jbl-flip-7-black-orange
JBL,JBL Flip 7,JBL Flip 7 - Blue,Audio,8100234997,2599000,2199000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_7_portable_speaker_blue_01_1.webp,https://eraspace.com/erafone/jbl-flip-7-blue
JBL,JBL Flip 7,JBL Flip 7 - Pink,Audio,8100234998,2599000,2199000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_7_portable_speaker_pink_01_1.webp,https://eraspace.com/erafone/jbl-flip-7-pink
JBL,JBL Flip 7,JBL Flip 7 - Purple,Audio,8100234999,2599000,2199000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_7_portable_speaker_purple_01_1.webp,https://eraspace.com/erafone/jbl-flip-7-purple
JBL,JBL Flip 7,JBL Flip 7 - Red,Audio,8100235000,2599000,2199000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_7_portable_speaker_red_01_1.webp,https://eraspace.com/erafone/jbl-flip-7-red
JBL,JBL Flip 7,JBL Flip 7 - Sand,Audio,8100235001,2599000,2199000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_7_portable_speaker_sand_01_1.webp,https://eraspace.com/erafone/jbl-flip-7-sand
JBL,JBL Flip 7,JBL Flip 7 - Squad,Audio,8100235002,2599000,2199000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_7_portable_speaker_squad_01_1.webp,https://eraspace.com/erafone/jbl-flip-7-squad
JBL,JBL Flip 7,JBL Flip 7 - White,Audio,8100235003,2599000,2199000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_flip_7_portable_speaker_white_01_1.webp,https://eraspace.com/erafone/jbl-flip-7-white
JBL,JBL GO 2,JBL GO 2 - Black,Audio,8100049654,340000,299000,1,https://cdnpro.eraspace.com/media/catalog/product/8/1/81000496541_1.jpg,https://eraspace.com/erafone/jbl-go-2-black-ib
JBL,JBL GO 2,JBL GO 2 - Blue,Audio,8100049655,340000,289000,0,https://cdnpro.eraspace.com/media/catalog/product/8/1/81000496551_1.jpg,https://eraspace.com/erafone/jbl-go-2-blue-ib
JBL,JBL GO 3,JBL GO 3 - Black,Audio,8100090034,799000,499000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_3_black1_1.jpg,https://eraspace.com/erafone/jbl-go-3-black-ib
JBL,JBL GO 3,JBL GO 3 - Black Orange,Audio,8100090035,799000,499000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_3_black_orange1_1.jpg,https://eraspace.com/erafone/jbl-go-3-black-orange-ib
JBL,JBL GO 3,JBL GO 3 - Blue,Audio,8100090738,799000,499000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_3_blue1_1.jpg,https://eraspace.com/erafone/jbl-go-3-blue-ib
JBL,JBL GO 3,JBL GO 3 - Blue Pink,Audio,8100090036,799000,499000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_3_blue_pink1_1.jpg,https://eraspace.com/erafone/jbl-go-3-blue-pink-ib
JBL,JBL GO 3,JBL GO 3 - Green,Audio,8100104065,799000,499000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_3_green1_2.jpg,https://eraspace.com/erafone/jbl-go-3-green
JBL,JBL GO 3,JBL GO 3 - Grey,Audio,8100090037,799000,499000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_3_grey1_1.jpg,https://eraspace.com/erafone/jbl-go-3-grey-ib
JBL,JBL GO 3,JBL GO 3 - Orange,Audio,8100104066,799000,499000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_3_orange1.webp,https://eraspace.com/erafone/jbl-go-3-orange
JBL,JBL GO 3,JBL GO 3 - Pink,Audio,8100104062,799000,499000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_3_pink1_1.jpg,https://eraspace.com/erafone/jbl-go-3-pink-ib
JBL,JBL GO 3,JBL GO 3 - Red,Audio,8100090038,799000,499000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_3_red1_1.jpg,https://eraspace.com/erafone/jbl-go-3-red-ib
JBL,JBL GO 3,JBL GO 3 - Teal,Audio,8100104067,799000,499000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_3_teal1_1.jpg,https://eraspace.com/erafone/jbl-go-3-teal-ib
JBL,JBL GO 3,JBL GO 3 - White,Audio,8100104063,799000,499000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_3_white1_2.jpg,https://eraspace.com/erafone/jbl-go-3-white-ib
JBL,JBL Go 4,JBL Go 4 - Black,Audio,8100234977,949000,799000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_4_ultra-portable_black_1_1_1.webp,https://eraspace.com/erafone/jbl-go-4-black
JBL,JBL Go 4,JBL Go 4 - Black Orange,Audio,8100234978,949000,799000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_4_ultra-portable_black_orange_1_1.webp,https://eraspace.com/erafone/jbl-go-4-black-orange
JBL,JBL Go 4,JBL Go 4 - Blue,Audio,8100234979,949000,799000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_4_ultra-portable_blue_1_1.webp,https://eraspace.com/erafone/jbl-go-4-blue
JBL,JBL Go 4,JBL Go 4 - Pink,Audio,8100234980,949000,799000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_4_ultra-portable_pink_1_1.webp,https://eraspace.com/erafone/jbl-go-4-pink
JBL,JBL Go 4,JBL Go 4 - Purple,Audio,8100234981,949000,799000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_4_ultra-portable_purple_1_1.webp,https://eraspace.com/erafone/jbl-go-4-purple
JBL,JBL Go 4,JBL Go 4 - Red,Audio,8100234982,949000,799000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_4_ultra-portable_red_1_1.webp,https://eraspace.com/erafone/jbl-go-4-red
JBL,JBL Go 4,JBL Go 4 - Sand,Audio,8100234983,949000,799000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_4_ultra-portable_sand_1_1.webp,https://eraspace.com/erafone/jbl-go-4-sand
JBL,JBL Go 4,JBL Go 4 - Squad,Audio,8100234984,949000,799000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_4_ultra-portable_squad_1_1.webp,https://eraspace.com/erafone/jbl-go-4-squad
JBL,JBL Go 4,JBL Go 4 - White,Audio,8100234985,949000,799000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_go_4_ultra-portable_white_1_1.webp,https://eraspace.com/erafone/jbl-go-4-white
JBL,JBL PartyBox Encore,JBL PartyBox Encore - Black,Audio,8100199985,4700000,4299000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_partybox_encore_black_01.jpg,https://eraspace.com/erafone/jbl-partybox-encore-black
JBL,JBL PartyBox On-the-Go Essential,JBL PartyBox On-the-Go Essential,Audio,8100226005,5500000,4549000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_on-the-go_essential_1.webp,https://eraspace.com/erafone/jbl-partybox-on-the-go-essential
JBL,JBL PartyBox Ultimate,JBL PartyBox Ultimate - Black,Audio,8100226003,23000000,19799000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_partybox_ulti_blk_1.webp,https://eraspace.com/erafone/jbl-partybox-ultimate-black
JBL,JBL Partybox 310,JBL Partybox 310 - Black,Audio,8100091806,6700000,6299000,0,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_partybox_310_black_1_1.jpg,https://eraspace.com/erafone/jbl-partybox-310-black-ib
JBL,JBL Partybox Club 120,JBL Partybox Club 120 - Black,Audio,8100225999,6500000,6049000,1,https://cdnpro.eraspace.com/media/catalog/product/p/a/partybox_club_120_blk_1_1.webp,https://eraspace.com/erafone/jbl-partybox-club-120-black-er
JBL,JBL Partybox Encore 2,JBL Partybox Encore 2 - Black,Audio,8100226002,7000000,6249000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_partybox_encore_2_black_1_1.webp,https://eraspace.com/erafone/jbl-partybox-encore-2-black-er
JBL,JBL Partybox Stage 320,JBL Partybox Stage 320 - Black,Audio,8100226001,10000000,8249000,1,https://cdnpro.eraspace.com/media/catalog/product/p/a/partybox_stage_320_blk_0_1.webp,https://eraspace.com/erafone/jbl-partybox-stage-320-black-er
JBL,JBL T520 Bluetooth Headphone,JBL T520 Bluetooth Headphone - Black,Audio,8100020333,1149000,769000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_t520_bluetooth_black_1.jpg,https://eraspace.com/erafone/jbl-t520-bluetooth-headphone-black
JBL,JBL T520 Bluetooth Headphone,JBL T520 Bluetooth Headphone - Blue,Audio,8100020361,1149000,769000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_t520_bluetooth_blue_1.jpg,https://eraspace.com/erafone/jbl-t520-bluetooth-headphone-blue
JBL,JBL T520 Bluetooth Headphone,JBL T520 Bluetooth Headphone - White,Audio,8100020375,1149000,769000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_t520_bluetooth_white_1.jpg,https://eraspace.com/erafone/jbl-t520-bluetooth-headphone-white
JBL,JBL Wireless Microphone,JBL Wireless Microphone - Black,Audio,8100226006,1800000,1629000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_wireless_mic_blk_1.webp,https://eraspace.com/erafone/jbl-wireless-microphone-black
JBL,JBL Xtreme 4,JBL Xtreme 4 - Black,Audio,8100246660,6499000,5349000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_extreme_4_black_1.webp,https://eraspace.com/erafone/jbl-xtreme-4-black
JBL,JBL Xtreme 4,JBL Xtreme 4 - Blue,Audio,8100246661,6499000,5349000,1,https://cdnpro.eraspace.com/media/catalog/product/j/b/jbl_extreme_4_blue_1.webp,https://eraspace.com/erafone/jbl-xtreme-4-blue
Kajsa,Kajsa Iphone 12 Mini Dale,Kajsa Iphone 12 Mini Dale - Black,Mobile Accessories,8100006731,199000,129000,0,https://cdnpro.eraspace.com/media/catalog/product/m/o/mountain_pattern_3_1.jpg,https://eraspace.com/erafone/kajsa-iphone-12-mini-dale-black-ib
Kajsa,Kajsa Iphone 12 Mini Dale,Kajsa Iphone 12 Mini Dale - Grey,Mobile Accessories,8100006732,199000,129000,0,https://cdnpro.eraspace.com/media/catalog/product/m/o/mountain_pattern_6.jpg,https://eraspace.com/erafone/kajsa-iphone-12-mini-dale-grey-ib
Kajsa,Kajsa Iphone 12 Mini Leather,Kajsa Iphone 12 Mini Leather - Black,Mobile Accessories,8100006724,199000,129000,0,https://cdnpro.eraspace.com/media/catalog/product/l/u/luxe_5.jpg,https://eraspace.com/erafone/kajsa-iphone-12-mini-leather-black-ib
Kajsa,Kajsa Iphone 12 Mini Leather,Kajsa Iphone 12 Mini Leather - Burgundy,Mobile Accessories,8100006723,199000,129000,0,https://cdnpro.eraspace.com/media/catalog/product/l/u/luxe_2_1.jpg,https://eraspace.com/erafone/kajsa-iphone-12-mini-leather-burgundy-ib
Kajsa,Kajsa Iphone 12 Mini Leather,Kajsa Iphone 12 Mini Leather - Green,Mobile Accessories,8100006722,199000,129000,0,https://cdnpro.eraspace.com/media/catalog/product/l/u/luxe_1.jpg,https://eraspace.com/erafone/kajsa-iphone-12-mini-leather-green-ib
