Nama,Brand,Tipe_Produk,SKU_Induk,Link_Gambar,Link_Produk,Varian,Kapasitas,Warna,SKU_Varian,Harga_Normal,Harga_Promo,Stok_Qty,Status_Stok,Image_Count,Image_URLs
realme 14 5G 8/256GB - Storm Titanium,realme,Smartphones,8100046149,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_storm_titanium_01.jpg,https://eraspace.com/erafone/realme-14-5g-8-256gb-storm-titanium,-,-,-,8100046149,4399000,4399000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_storm_titanium_01.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_storm_titanium_02.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_storm_titanium_03.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_storm_titanium_04.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_storm_titanium_05.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_storm_titanium_06.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_storm_titanium_07.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_storm_titanium_08.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_storm_titanium_09.jpg"
realme 14 5G 8/256GB - Warrior Pink,realme,Smartphones,8100046147,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_warrior_pink_01.jpg,https://eraspace.com/erafone/realme-14-5g-8-256gb-warrior-pink,-,-,-,8100046147,4399000,4399000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_warrior_pink_01.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_warrior_pink_02.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_warrior_pink_03.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_warrior_pink_04.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_warrior_pink_05.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_warrior_pink_06.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_warrior_pink_07.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_warrior_pink_08.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_14_5g_warrior_pink_09.jpg"
Xiaomi Redmi 13X 8/128GB - Midnight Black,Xiaomi,Smartphones,8100044145,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_black_01.jpg,https://eraspace.com/erafone/xiaomi-redmi-13x-8-128gb-midnight-black,-,-,-,8100044145,1699000,1699000,0,Habis,11,"https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_black_01.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_black_02.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_black_03.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_black_04.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_black_05.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_black_06.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_black_07.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_black_08.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_black_09.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_black_10.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_black_11.jpg"
Xiaomi Redmi Note 13 Pro 5G 12/512GB - Midnight Black,Xiaomi,Smartphones,8100002418,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_black_1_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-note-13-pro-5g-12-512gb-midnight-black,-,-,-,8100002418,4599000,4599000,0,Habis,11,"https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_black_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_black_2_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_black_3_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_black_4_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_black_5_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_black_6_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_black_7_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_black_8_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_black_9_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_black_10_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_5g_black_11_1.jpg"
realme C65 8/128GB - Starlight Black,realme,Smartphones,8100146745,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme-c65-starlight-black_1.jpg,https://eraspace.com/erafone/realme-c65-8-128gb-starlight-black,-,-,-,8100146745,2199000,2199000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/r/e/realme-c65-starlight-black_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme-c65-starlight-black_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme-c65-starlight-black_3.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme-c65-starlight-black_4.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme-c65-starlight-black_5.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme-c65-starlight-black_6.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme-c65-starlight-black_7.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme-c65-starlight-black_8.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme-c65-starlight-black_9.jpg"
Tecno Spark 20 Pro+ 8/256GB - Temporal Orbits,Tecno,Smartphones,8100140983,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_black_1.jpg,https://eraspace.com/erafone/tecno-spark-20-pro-plus-8-256-gb-temporal-orbits,-,-,-,8100140983,2299000,2299000,0,Habis,7,"https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_black_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_black_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_black_3.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_black_4.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_black_5.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_black_6.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_black_7.jpg"
OPPO A58 8/128GB - Glowing Black,OPPO,Smartphones,8100116806,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a58_black_4g_1_1.jpg,https://eraspace.com/erafone/oppo-a58-8-128gb-glowing-black,-,-,-,8100116806,2699000,2699000,0,Habis,11,"https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a58_black_4g_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a58_black_4g_2_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a58_black_4g_3_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a58_black_4g_4_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a58_black_4g_5_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a58_black_4g_6_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a58_black_4g_7_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a58_black_4g_8_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a58_black_4g_9_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a58_black_4g_10_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_a58_black_4g_11_1.jpg"
realme 12+ 5G 12/512GB - Pioneer Green,realme,Smartphones,8100140194,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_plus_5g_pioneer_green_1_1.jpg,https://eraspace.com/erafone/realme-12-plus-5g-12-512gb-pioneer-green,-,-,-,8100140194,3599000,3599000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_plus_5g_pioneer_green_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_plus_5g_pioneer_green_2_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_plus_5g_pioneer_green_3_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_plus_5g_pioneer_green_5_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_plus_5g_pioneer_green_4_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_plus_5g_pioneer_green_6_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_plus_5g_pioneer_green_7_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_plus_5g_pioneer_green_8_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_plus_5g_pioneer_green_9_1.jpg"
Tecno Spark 20 Pro+ 8/256GB - Lunar Frost,Tecno,Smartphones,8100140984,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_frost_1.jpg,https://eraspace.com/erafone/tecno-spark-20-pro-plus-8-256-gb-lunar-frost,-,-,-,8100140984,2299000,2299000,0,Habis,7,"https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_frost_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_frost_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_frost_3.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_frost_4.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_frost_5.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_frost_6.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_plus_frost_7.jpg"
realme 12 Pro+ 5G 12/512GB - Navigator Beige,realme,Smartphones,8100140199,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_pro_plus_5g_navigator_beige_1_1.jpg,https://eraspace.com/erafone/realme-12-pro-plus-5g-12-512gb-navigator-beige,-,-,-,8100140199,6999000,6999000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_pro_plus_5g_navigator_beige_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_pro_plus_5g_navigator_beige_2_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_pro_plus_5g_navigator_beige_3_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_pro_plus_5g_navigator_beige_4_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_pro_plus_5g_navigator_beige_5_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_pro_plus_5g_navigator_beige_6_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_pro_plus_5g_navigator_beige_7_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_pro_plus_5g_navigator_beige_8_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_12_pro_plus_5g_navigator_beige_9_1.jpg"
realme Note 50 4/128GB - Sky Blue,realme,Smartphones,8100139921,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_50_sky_blue_1_1.jpg,https://eraspace.com/erafone/realme-note-50-4-128gb-sky-blue,-,-,-,8100139921,1549000,1549000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_50_sky_blue_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_50_sky_blue_2_1_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_50_sky_blue_3_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_50_sky_blue_4_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_50_sky_blue_5_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_50_sky_blue_6_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_50_sky_blue_7_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_50_sky_blue_8_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_50_sky_blue_9_1.jpg"
Infinix Hot 40 Pro 8/256GB - Starlit Black,Infinix,Smartphones,8100139974,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_starlit_black_1.jpg,https://eraspace.com/erafone/infinix-hot-40-pro-8-256-gb-starlit-black,-,-,-,8100139974,1999000,1999000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_starlit_black_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_starlit_black_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_starlit_black_3.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_starlit_black_4.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_starlit_black_5.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_starlit_black_6.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_starlit_black_7.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_starlit_black_8.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40_pro_starlit_black_9.jpg"
Sharp AQUOS sense8 8/256GB - Cobalt Black,Sharp,Smartphones,8100138781,https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense8_black_1.jpg,https://eraspace.com/erafone/sharp-aquos-sense8-8-256gb-cobalt-black,-,-,-,8100138781,5999000,5999000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense8_black_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense8_black_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense8_black_3.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense8_black_4.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense8_black_5.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense8_black_8.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense8_black_9.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense8_black_7.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense8_black_6.jpg"
Infinix Hot 40i 8/256GB - Palm Blue,Infinix,Smartphones,8100139972,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40i_palm_blue_1.jpg,https://eraspace.com/erafone/infinix-hot-40i-8-256-gb-palm-blue,-,-,-,8100139972,1699000,1699000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40i_palm_blue_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40i_palm_blue_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40i_palm_blue_3.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40i_palm_blue_4.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40i_palm_blue_5.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40i_palm_blue_6.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40i_palm_blue_7.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40i_palm_blue_8.jpg, https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_40i_palm_blue_9.jpg"
Tecno Phantom V Flip 8/256GB -  Iconic Black,Tecno,Smartphones,8100127930,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_phantom_v_flip_iconic_black_1.jpg,https://eraspace.com/erafone/tecno-phantom-v-flip-8-256gb-iconic-black,-,-,-,8100127930,5499000,5499000,0,Habis,8,"https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_phantom_v_flip_iconic_black_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_phantom_v_flip_iconic_black_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_phantom_v_flip_iconic_black_3.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_phantom_v_flip_iconic_black_4.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_phantom_v_flip_iconic_black_5.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_phantom_v_flip_iconic_black_6.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_phantom_v_flip_iconic_black_7.jpg, https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_phantom_v_flip_iconic_black_8.jpg"
Sharp AQUOS R8s 8/256GB - Blue,Sharp,Smartphones,8100134990,https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_r8s_blue_1.jpg,https://eraspace.com/erafone/sharp-aquos-r8s-8-256gb-blue,-,-,-,8100134990,12999000,12999000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_r8s_blue_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_r8s_blue_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_r8s_blue_3.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_r8s_blue_4.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_r8s_blue_5.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_r8s_blue_6.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_r8s_blue_7.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_r8s_blue_8.jpg, https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_r8s_blue_9.jpg"
OPPO Find N3 Flip 12/256GB - Misty Pink,OPPO,Smartphones,8100125494,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_misty_pink1.jpg,https://eraspace.com/erafone/oppo-find-n3-flip-12-256gb-misty-pink,-,-,-,8100125494,14499000,14499000,0,Habis,7,"https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_misty_pink1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_misty_pink2.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_misty_pink3.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_misty_pink4.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_misty_pink5.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_misty_pink6.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_misty_pink7new.jpg"
OPPO Find N3 Flip 12/256GB - Sleek Black,OPPO,Smartphones,8100125492,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_sleek_black1.jpg,https://eraspace.com/erafone/oppo-find-n3-flip-12-256gb-sleek-black,-,-,-,8100125492,14499000,14499000,0,Habis,7,"https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_sleek_black1.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_sleek_black2.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_sleek_black3.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_sleek_black4.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_sleek_black5.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_sleek_black6.jpg, https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_n3_flip_sleek_black7new.jpg"
Xiaomi 13T 12/256GB - Alpine Blue,Xiaomi,Smartphones,8100122711,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_13t_alpine_blue_1.jpg,https://eraspace.com/erafone/xiaomi-13t-12-256gb-alpine-blue,-,-,-,8100122711,6499000,6499000,0,Habis,7,"https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_13t_alpine_blue_1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_13t_alpine_blue_2.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_13t_alpine_blue_3.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_13t_alpine_blue_4.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_13t_alpine_blue_5.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_13t_alpine_blue_6.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_13t_alpine_blue_7.jpg"
Xiaomi Redmi Note 12 8/256GB - Sunrise Gold,Xiaomi,Smartphones,8100122006,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_12_sunrise_gold1.jpg,https://eraspace.com/erafone/xiaomi-redmi-note-12-8-256gb-sunrise-gold,-,-,-,8100122006,2699000,2699000,0,Habis,9,"https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_12_sunrise_gold1.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_12_sunrise_gold2.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_12_sunrise_gold3.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_12_sunrise_gold4.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_12_sunrise_gold5.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_12_sunrise_gold6.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_12_sunrise_gold7.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_12_sunrise_gold8.jpg, https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_12_sunrise_gold9.jpg"
